timestamp,benchmark_source_commit,method,base_ot_mode,p,base_field_bits,base_coordinate_storage_bits,lambda,logN,N,m,trial_index,warmup,status,data_source,network,transport,relation,security_mode,requested_N,generated_N,code_family,code_size,noise_weight,partition_count,size_per_partition,base_ot_count,base_ot_protocol_invocations,pprf_instance_count,pprf_base_ot_count,base_noisy_vole_count,silent_extension_count,base_correlation_setup_ms,silent_extension_ms,local_output_mapping_ms,total_wall_ms,p0_cpu_work_ms,p1_cpu_work_ms,total_cpu_work_ms,p0_peak_rss_bytes,p1_peak_rss_bytes,p0_bytes_sent,p0_bytes_received,p1_bytes_sent,p1_bytes_received,total_comm_bytes,total_received_bytes,sent_received_delta_bytes,base_ot_bytes,base_noisy_vole_bytes,silent_payload_bytes,direct_base_ot_bytes,direct_payload_bytes,silent_base_ot_bytes,silent_base_noisy_vole_bytes,silent_extension_payload_bytes,framing_bytes,bytes_per_svole_coordinate,bits_per_base_field_matrix_entry,notes
2026-07-24T02:44:50.818410+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,16,8,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,730.214,542.628,0.0,1184.527,1184.527,1109.9540000000002,2294.481,,,32601360,247416,247416,32601360,32848648,32848648,0,,128392,32720384,,,190464,128392,32720384,0,7.831727981567383,62.65382385253906,tcp_two_process;
2026-07-24T02:44:52.205580+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,16,9,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,725.45,533.351,0.0,1173.5500000000002,1173.5500000000002,1099.575,2273.1250000000005,,,32601360,247416,247416,32601360,32848648,32848648,0,,128392,32720384,,,190464,128392,32720384,0,7.831727981567383,62.65382385253906,tcp_two_process;
2026-07-24T02:44:56.306541+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,32,-1,1,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,1211.203,765.086,0.0,1764.09,1764.09,1666.642,3430.732,,,130119056,407160,407160,130119056,130525960,130525960,0,,161288,130364928,,,190464,161288,130364928,0,15.559906959533691,124.47925567626953,tcp_two_process;
2026-07-24T02:44:58.301476+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,32,0,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,1212.298,778.369,0.0,1779.061,1779.061,1677.213,3456.274,,,130119056,407160,407160,130119056,130525960,130525960,0,,161288,130364928,,,190464,161288,130364928,0,15.559906959533691,124.47925567626953,tcp_two_process;
2026-07-24T02:45:00.255671+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,32,1,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,1208.472,738.486,0.0,1738.242,1738.242,1660.2920000000001,3398.534,,,130119056,407160,407160,130119056,130525960,130525960,0,,161288,130364928,,,190464,161288,130364928,0,15.559906959533691,124.47925567626953,tcp_two_process;
2026-07-24T02:45:02.236725+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,32,2,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,1213.575,766.758,0.0,1765.4350000000002,1765.4350000000002,1671.087,3436.522,,,130119056,407160,407160,130119056,130525960,130525960,0,,161288,130364928,,,190464,161288,130364928,0,15.559906959533691,124.47925567626953,tcp_two_process;
2026-07-24T02:45:04.214658+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,32,3,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,1215.608,763.159,0.0,1762.663,1762.663,1677.571,3440.2340000000004,,,130119056,407160,407160,130119056,130525960,130525960,0,,161288,130364928,,,190464,161288,130364928,0,15.559906959533691,124.47925567626953,tcp_two_process;
2026-07-24T02:45:06.170278+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,32,4,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,1216.672,738.093,0.0,1739.711,1739.711,1672.4099999999999,3412.121,,,130119056,407160,407160,130119056,130525960,130525960,0,,161288,130364928,,,190464,161288,130364928,0,15.559906959533691,124.47925567626953,tcp_two_process;
2026-07-24T02:45:08.155933+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,32,5,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,1215.8020000000001,771.957,0.0,1770.865,1770.865,1675.969,3446.834,,,130119056,407160,407160,130119056,130525960,130525960,0,,161288,130364928,,,190464,161288,130364928,0,15.559906959533691,124.47925567626953,tcp_two_process;
2026-07-24T02:45:10.119598+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,32,6,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,1218.311,746.096,0.0,1747.317,1747.317,1676.7669999999998,3424.084,,,130119056,407160,407160,130119056,130525960,130525960,0,,161288,130364928,,,190464,161288,130364928,0,15.559906959533691,124.47925567626953,tcp_two_process;
2026-07-24T02:45:12.069269+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,32,7,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,1212.383,736.223,0.0,1734.612,1734.612,1668.635,3403.2470000000003,,,130119056,407160,407160,130119056,130525960,130525960,0,,161288,130364928,,,190464,161288,130364928,0,15.559906959533691,124.47925567626953,tcp_two_process;
2026-07-24T02:45:14.040315+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,32,8,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,1213.2920000000001,758.571,0.0,1756.679,1756.679,1670.4470000000001,3427.126,,,130119056,407160,407160,130119056,130525960,130525960,0,,161288,130364928,,,190464,161288,130364928,0,15.559906959533691,124.47925567626953,tcp_two_process;
2026-07-24T02:45:15.994609+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,18,262144,32,9,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,262144,262144,ExConv7x24,524768,248,248,2116,2976,1,0,0,248,1,1212.9,741.143,0.0,1740.087,1740.087,1675.9109999999998,3415.998,,,130119056,407160,407160,130119056,130525960,130525960,0,,161288,130364928,,,190464,161288,130364928,0,15.559906959533691,124.47925567626953,tcp_two_process;
2026-07-24T02:45:20.642853+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,8,-1,1,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,710.053,1401.697,0.0,1947.177,1947.177,1690.498,3637.6749999999997,,,8237776,183416,183416,8237776,8421128,8421128,0,,127816,8293376,,,222208,127816,8293376,0,1.0038766860961914,8.031013488769531,tcp_two_process;
2026-07-24T02:45:22.810214+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,8,0,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,723.322,1399.9660000000001,0.0,1945.025,1945.025,1694.009,3639.034,,,8237776,183416,183416,8237776,8421128,8421128,0,,127816,8293376,,,222208,127816,8293376,0,1.0038766860961914,8.031013488769531,tcp_two_process;
2026-07-24T02:45:24.991373+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,8,1,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,712.0849999999999,1411.935,0.0,1958.441,1958.441,1695.794,3654.2349999999997,,,8237776,183416,183416,8237776,8421128,8421128,0,,127816,8293376,,,222208,127816,8293376,0,1.0038766860961914,8.031013488769531,tcp_two_process;
2026-07-24T02:45:27.173454+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,8,2,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,725.808,1413.094,0.0,1958.887,1958.887,1707.597,3666.484,,,8237776,183416,183416,8237776,8421128,8421128,0,,127816,8293376,,,222208,127816,8293376,0,1.0038766860961914,8.031013488769531,tcp_two_process;
2026-07-24T02:45:29.351411+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,8,3,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,709.784,1409.9470000000001,0.0,1955.267,1955.267,1688.292,3643.5589999999997,,,8237776,183416,183416,8237776,8421128,8421128,0,,127816,8293376,,,222208,127816,8293376,0,1.0038766860961914,8.031013488769531,tcp_two_process;
2026-07-24T02:45:31.529557+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,8,4,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,720.2389999999999,1409.6,0.0,1954.686,1954.686,1707.939,3662.6250000000005,,,8237776,183416,183416,8237776,8421128,8421128,0,,127816,8293376,,,222208,127816,8293376,0,1.0038766860961914,8.031013488769531,tcp_two_process;
2026-07-24T02:45:33.694036+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,8,5,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,710.086,1396.363,0.0,1941.608,1941.608,1675.71,3617.318,,,8237776,183416,183416,8237776,8421128,8421128,0,,127816,8293376,,,222208,127816,8293376,0,1.0038766860961914,8.031013488769531,tcp_two_process;
2026-07-24T02:45:35.866356+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,8,6,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,724.17,1403.1100000000001,0.0,1948.6190000000001,1948.6190000000001,1695.435,3644.054,,,8237776,183416,183416,8237776,8421128,8421128,0,,127816,8293376,,,222208,127816,8293376,0,1.0038766860961914,8.031013488769531,tcp_two_process;
2026-07-24T02:45:38.033549+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,8,7,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,723.22,1398.9560000000001,0.0,1943.526,1943.526,1691.3229999999999,3634.849,,,8237776,183416,183416,8237776,8421128,8421128,0,,127816,8293376,,,222208,127816,8293376,0,1.0038766860961914,8.031013488769531,tcp_two_process;
2026-07-24T02:45:40.215115+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,8,8,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,709.6759999999999,1413.766,0.0,1958.511,1958.511,1691.232,3649.743,,,8237776,183416,183416,8237776,8421128,8421128,0,,127816,8293376,,,222208,127816,8293376,0,1.0038766860961914,8.031013488769531,tcp_two_process;
2026-07-24T02:45:42.384934+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,8,9,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,724.368,1401.008,0.0,1947.1080000000002,1947.1080000000002,1714.212,3661.3199999999997,,,8237776,183416,183416,8237776,8421128,8421128,0,,127816,8293376,,,222208,127816,8293376,0,1.0038766860961914,8.031013488769531,tcp_two_process;
2026-07-24T02:45:49.554485+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,16,-1,1,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,829.693,2264.7400000000002,0.0,2968.675,2968.675,2726.984,5695.659,,,32617232,263288,263288,32617232,32880392,32880392,0,,144264,32736256,,,222208,144264,32736256,0,1.9598240852355957,15.678592681884766,tcp_two_process;
2026-07-24T02:45:52.749563+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,16,0,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,816.125,2264.472,0.0,2968.9990000000003,2968.9990000000003,2715.4919999999997,5684.490999999999,,,32617232,263288,263288,32617232,32880392,32880392,0,,144264,32736256,,,222208,144264,32736256,0,1.9598240852355957,15.678592681884766,tcp_two_process;
2026-07-24T02:45:55.963724+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,16,1,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,817.4749999999999,2281.819,0.0,2986.704,2986.704,2719.226,5705.93,,,32617232,263288,263288,32617232,32880392,32880392,0,,144264,32736256,,,222208,144264,32736256,0,1.9598240852355957,15.678592681884766,tcp_two_process;
2026-07-24T02:45:59.151942+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,16,2,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,828.984,2258.803,0.0,2962.427,2962.427,2716.843,5679.2699999999995,,,32617232,263288,263288,32617232,32880392,32880392,0,,144264,32736256,,,222208,144264,32736256,0,1.9598240852355957,15.678592681884766,tcp_two_process;
2026-07-24T02:46:02.332714+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,16,3,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,829.577,2250.856,0.0,2954.529,2954.529,2713.8779999999997,5668.407,,,32617232,263288,263288,32617232,32880392,32880392,0,,144264,32736256,,,222208,144264,32736256,0,1.9598240852355957,15.678592681884766,tcp_two_process;
2026-07-24T02:46:05.533721+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,16,4,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,829.1709999999999,2267.9840000000004,0.0,2973.0460000000003,2973.0460000000003,2730.448,5703.494,,,32617232,263288,263288,32617232,32880392,32880392,0,,144264,32736256,,,222208,144264,32736256,0,1.9598240852355957,15.678592681884766,tcp_two_process;
2026-07-24T02:46:08.729917+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,16,5,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,830.322,2263.082,0.0,2968.722,2968.722,2731.0789999999997,5699.8009999999995,,,32617232,263288,263288,32617232,32880392,32880392,0,,144264,32736256,,,222208,144264,32736256,0,1.9598240852355957,15.678592681884766,tcp_two_process;
2026-07-24T02:46:11.913042+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,16,6,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,816.936,2251.735,0.0,2957.047,2957.047,2703.493,5660.54,,,32617232,263288,263288,32617232,32880392,32880392,0,,144264,32736256,,,222208,144264,32736256,0,1.9598240852355957,15.678592681884766,tcp_two_process;
2026-07-24T02:46:15.105230+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,16,7,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,831.1500000000001,2262.3269999999998,0.0,2966.334,2966.334,2727.794,5694.127999999999,,,32617232,263288,263288,32617232,32880392,32880392,0,,144264,32736256,,,222208,144264,32736256,0,1.9598240852355957,15.678592681884766,tcp_two_process;
2026-07-24T02:46:18.288389+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,16,8,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,816.082,2251.8720000000003,0.0,2956.8889999999997,2956.8889999999997,2699.0280000000002,5655.917,,,32617232,263288,263288,32617232,32880392,32880392,0,,144264,32736256,,,222208,144264,32736256,0,1.9598240852355957,15.678592681884766,tcp_two_process;
2026-07-24T02:46:21.480547+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,16,9,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,824.576,2262.715,0.0,2965.502,2965.502,2712.062,5677.564,,,32617232,263288,263288,32617232,32880392,32880392,0,,144264,32736256,,,222208,144264,32736256,0,1.9598240852355957,15.678592681884766,tcp_two_process;
2026-07-24T02:46:30.547588+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,32,-1,1,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,1286.943,2908.655,0.0,3971.76,3971.76,3729.297,7701.057000000001,,,130134928,423032,423032,130134928,130557704,130557704,0,,177160,130380800,,,222208,177160,130380800,0,3.890922784805298,31.127382278442383,tcp_two_process;
2026-07-24T02:46:34.667837+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,32,0,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,1279.588,2822.12,0.0,3887.1310000000003,3887.1310000000003,3696.116,7583.247,,,130134928,423032,423032,130134928,130557704,130557704,0,,177160,130380800,,,222208,177160,130380800,0,3.890922784805298,31.127382278442383,tcp_two_process;
2026-07-24T02:46:38.825601+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,32,1,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,1279.075,2860.3070000000002,0.0,3924.675,3924.675,3731.056,7655.731000000001,,,130134928,423032,423032,130134928,130557704,130557704,0,,177160,130380800,,,222208,177160,130380800,0,3.890922784805298,31.127382278442383,tcp_two_process;
2026-07-24T02:46:43.011348+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,32,2,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,1279.851,2890.462,0.0,3953.2889999999998,3953.2889999999998,3655.3179999999998,7608.606999999999,,,130134928,423032,423032,130134928,130557704,130557704,0,,177160,130380800,,,222208,177160,130380800,0,3.890922784805298,31.127382278442383,tcp_two_process;
2026-07-24T02:46:47.156167+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,32,3,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,1290.791,2848.776,0.0,3913.081,3913.081,3790.1699999999996,7703.251,,,130134928,423032,423032,130134928,130557704,130557704,0,,177160,130380800,,,222208,177160,130380800,0,3.890922784805298,31.127382278442383,tcp_two_process;
2026-07-24T02:46:51.362121+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,32,4,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,1279.831,2907.697,0.0,3973.2630000000004,3973.2630000000004,3747.7520000000004,7721.015,,,130134928,423032,423032,130134928,130557704,130557704,0,,177160,130380800,,,222208,177160,130380800,0,3.890922784805298,31.127382278442383,tcp_two_process;
2026-07-24T02:46:55.513897+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,32,5,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,1278.089,2856.9390000000003,0.0,3920.2780000000002,3920.2780000000002,3719.817,7640.095,,,130134928,423032,423032,130134928,130557704,130557704,0,,177160,130380800,,,222208,177160,130380800,0,3.890922784805298,31.127382278442383,tcp_two_process;
2026-07-24T02:46:59.730000+00:00,562e21bc6bf16bfc32ac3e2d6f21719f28965a23,SILENT_SVOLE,INCLUDING_BASE_OT,2305843009213693951,61,64,128,20,1048576,32,6,0,OK,measured,tcp-loopback,TCP loopback,Z0[i][j] + Z1[i][j] = x[i] * Delta[j] mod p,semi-honest-128,1048576,1048576,ExConv7x24,2097584,248,248,8458,3472,1,0,0,248,1,1280.334,2920.1079999999997,0.0,3984.592,3984.592,3737.543,7722.134999999999,,,130134928,423032,423032,130134928,130557704,130557704,0,,177160,130380800,,,222208,177160,130380800,0,3.890922784805298,31.127382278442383,tcp_two_process;
