timestamp,benchmark_source_commit,method,base_ot_mode,p,base_field_bits,base_coordinate_storage_bits,lambda,c,logN,N,t,domainSize,m,trial_index,warmup,status,data_source,correctness,network,p0_cpu,p1_cpu,p0_core,p1_core,numa_node,split_input_setup_ms,pprf_key_setup_ms,pprf_full_eval_p0_ms,pprf_full_eval_p1_ms,wht_p0_ms,wht_p1_ms,pointwise_p0_ms,pointwise_p1_ms,output_materialization_p0_ms,output_materialization_p1_ms,setup_wall_ms,expand_wall_ms,total_wall_ms,p0_expand_ms,p1_expand_ms,total_cpu_work_ms,pprf_instances,split_input_noisy_svole_length,pprf_domain_size,pprf_point_count,pprf_leaves_per_sparse_polynomial,consumed_ot_count,base_ot_protocol_invocations,notes,p0_bytes_sent,p0_bytes_received,p1_bytes_sent,p1_bytes_received,total_comm_bytes,total_received_bytes,sent_received_delta_bytes,split_input_base_ot_bytes,split_input_payload_bytes,pprf_base_ot_bytes,pprf_payload_bytes,framing_bytes,bytes_per_rm_vole_coordinate,bits_per_base_field_rank_one_entry,split_input_comm_percent,pprf_comm_percent,transport,relation,security_mode,requested_N,generated_N,code_family,code_size,noise_weight,partition_count,size_per_partition,base_ot_count,pprf_instance_count,pprf_base_ot_count,base_noisy_vole_count,silent_extension_count,base_correlation_setup_ms,silent_extension_ms,local_output_mapping_ms,p0_cpu_work_ms,p1_cpu_work_ms,p0_peak_rss_bytes,p1_peak_rss_bytes,base_ot_bytes,base_noisy_vole_bytes,silent_payload_bytes,direct_base_ot_bytes,direct_payload_bytes,silent_base_ot_bytes,silent_base_noisy_vole_bytes,silent_extension_payload_bytes,bytes_per_svole_coordinate,bits_per_base_field_matrix_entry
2026-07-23T09:01:36.131326+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_COORD,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,32,4,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,420.263,2030.4289999999999,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,2347.8940000000002,17.37,2365.2639999999997,14.764,17.37,2482.826,64,128,256,64,16384,64,64,tcp_two_process_loopback; tcp_two_process;,68223336,1124888,1124888,68223336,69348224,69348224,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,0,132.271240234375,1058.169921875,96.87181030043394,3.1282473794858827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:01:38.899499+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_COORD,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,32,5,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,418.97200000000004,2030.725,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,2347.9410000000003,17.453,2365.3940000000002,14.804,17.453,2481.954,64,128,256,64,16384,64,64,tcp_two_process_loopback; tcp_two_process;,68223336,1124888,1124888,68223336,69348224,69348224,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,272,132.271240234375,1058.169921875,96.87136039705933,3.1282473794858827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:01:41.663818+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_COORD,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,32,6,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,421.388,2036.8680000000002,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,2352.355,17.035,2369.3900000000003,14.594,17.035,2489.885,64,128,256,64,16384,64,64,tcp_two_process_loopback; tcp_two_process;,68223336,1124888,1124888,68223336,69348224,69348224,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,272,132.271240234375,1058.169921875,96.87136039705933,3.1282473794858827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:01:44.435264+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_COORD,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,32,7,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,418.448,2031.3750000000002,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,2348.697,17.081,2365.777,14.902999999999999,17.081,2481.8070000000002,64,128,256,64,16384,64,64,tcp_two_process_loopback; tcp_two_process;,68223336,1124888,1124888,68223336,69348224,69348224,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,272,132.271240234375,1058.169921875,96.87136039705933,3.1282473794858827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:01:47.195570+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_COORD,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,32,8,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,420.741,2033.312,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,2351.989,17.297,2369.2850000000003,14.806,17.297,2486.156,64,128,256,64,16384,64,64,tcp_two_process_loopback; tcp_two_process;,68223336,1124888,1124888,68223336,69348224,69348224,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,272,132.271240234375,1058.169921875,96.87136039705933,3.1282473794858827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:01:49.963552+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_COORD,INCLUDING_OT,2305843009213693951,61,64,128,2,14,16384,64,256,32,9,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,418.58,2031.2009999999998,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,2346.744,17.122999999999998,2363.866,14.731,17.122999999999998,2481.635,64,128,256,64,16384,64,64,tcp_two_process_loopback; tcp_two_process;,68223336,1124888,1124888,68223336,69348224,69348224,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,272,132.271240234375,1058.169921875,96.87136039705933,3.1282473794858827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:01:52.727428+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_VECTOR,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,-1,1,OK,measured,PASS,tcp-loopback,0,2,0,1,0,64.422,115.08699999999999,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,162.11999999999998,13.988999999999999,176.10899999999998,13.988999999999999,13.169,206.667,2,128,1024,64,65536,2,2,tcp_two_process_loopback; tcp_two_process;,4237992,87272,87272,4237992,4325264,4325264,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,80,8.249786376953125,65.998291015625,97.37634512020539,2.621805281712284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:01:53.294435+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_VECTOR,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,0,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,64.04899999999999,112.02900000000001,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,159.167,13.731,172.898,13.731,12.889,202.698,2,128,1024,64,65536,2,2,tcp_two_process_loopback; tcp_two_process;,4237992,87272,87272,4237992,4325264,4325264,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,80,8.249786376953125,65.998291015625,97.37634512020539,2.621805281712284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:01:53.858902+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_VECTOR,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,1,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,61.168,110.9,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,158.042,14.423,172.465,14.423,13.575000000000001,200.066,2,128,1024,64,65536,2,2,tcp_two_process_loopback; tcp_two_process;,4237992,87272,87272,4237992,4325264,4325264,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,80,8.249786376953125,65.998291015625,97.37634512020539,2.621805281712284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:01:54.423836+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_VECTOR,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,2,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,62.675999999999995,109.11999999999999,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,156.226,13.882,170.108,13.882,12.956999999999999,198.635,2,128,1024,64,65536,2,2,tcp_two_process_loopback; tcp_two_process;,4237992,87272,87272,4237992,4325264,4325264,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,80,8.249786376953125,65.998291015625,97.37634512020539,2.621805281712284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:01:54.987140+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_VECTOR,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,3,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,62.0,106.282,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,153.577,13.996,167.574,13.996,12.994,195.272,2,128,1024,64,65536,2,2,tcp_two_process_loopback; tcp_two_process;,4237992,87272,87272,4237992,4325264,4325264,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,80,8.249786376953125,65.998291015625,97.37634512020539,2.621805281712284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:01:55.547244+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_VECTOR,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,4,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,60.824000000000005,107.30099999999999,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,154.391,13.96,168.35,13.96,12.975999999999999,195.061,2,128,1024,64,65536,2,2,tcp_two_process_loopback; tcp_two_process;,4237992,87272,87272,4237992,4325264,4325264,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,80,8.249786376953125,65.998291015625,97.37634512020539,2.621805281712284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:01:56.107382+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_VECTOR,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,5,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,57.918,109.985,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,160.767,13.868,174.63500000000002,13.868,12.876999999999999,194.648,2,128,1024,64,65536,2,2,tcp_two_process_loopback; tcp_two_process;,4237992,87272,87272,4237992,4325264,4325264,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,80,8.249786376953125,65.998291015625,97.37634512020539,2.621805281712284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:01:56.675119+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_VECTOR,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,6,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,64.539,111.904,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,158.92800000000003,13.790999999999999,172.71900000000002,13.790999999999999,13.203,203.43699999999998,2,128,1024,64,65536,2,2,tcp_two_process_loopback; tcp_two_process;,4237992,87272,87272,4237992,4325264,4325264,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,80,8.249786376953125,65.998291015625,97.37634512020539,2.621805281712284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:01:57.239018+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_VECTOR,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,7,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,61.973,109.82300000000001,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,157.325,14.024,171.349,14.024,12.997,198.817,2,128,1024,64,65536,2,2,tcp_two_process_loopback; tcp_two_process;,4237992,87272,87272,4237992,4325264,4325264,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,80,8.249786376953125,65.998291015625,97.37634512020539,2.621805281712284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:01:57.803441+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_VECTOR,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,8,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,61.629999999999995,110.491,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,157.785,13.853000000000002,171.638,13.853000000000002,13.094,199.06799999999998,2,128,1024,64,65536,2,2,tcp_two_process_loopback; tcp_two_process;,4237992,87272,87272,4237992,4325264,4325264,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,80,8.249786376953125,65.998291015625,97.37634512020539,2.621805281712284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:01:58.367136+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_VECTOR,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,9,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,60.829,107.319,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,154.62,14.622,169.243,14.622,12.921999999999999,195.69199999999998,2,128,1024,64,65536,2,2,tcp_two_process_loopback; tcp_two_process;,4237992,87272,87272,4237992,4325264,4325264,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,80,8.249786376953125,65.998291015625,97.37634512020539,2.621805281712284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:01:58.927898+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_COORD,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,-1,1,OK,measured,PASS,tcp-loopback,0,2,0,1,0,61.498999999999995,632.088,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,679.474,16.351999999999997,695.827,16.351999999999997,15.375,725.314,16,128,1024,64,65536,16,16,tcp_two_process_loopback; tcp_two_process;,4542632,346776,346776,4542632,4889408,4889408,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,80,9.3258056640625,74.6064453125,86.14098066678011,13.857383143317145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:02:00.015281+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_COORD,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,0,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,62.217,630.8000000000001,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,678.057,16.224,694.2810000000001,16.224,15.279,724.5200000000001,16,128,1024,64,65536,16,16,tcp_two_process_loopback; tcp_two_process;,4542632,346776,346776,4542632,4889408,4889408,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,80,9.3258056640625,74.6064453125,86.14098066678011,13.857383143317145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:02:01.102805+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_COORD,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,1,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,58.157000000000004,631.1980000000001,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,680.827,16.189,697.017,16.189,15.49,721.0340000000001,16,128,1024,64,65536,16,16,tcp_two_process_loopback; tcp_two_process;,4542632,346776,346776,4542632,4889408,4889408,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,80,9.3258056640625,74.6064453125,86.14098066678011,13.857383143317145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:02:02.190742+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_COORD,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,2,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,64.408,633.368,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,680.5649999999999,16.143,696.708,16.143,15.206000000000001,729.1250000000001,16,128,1024,64,65536,16,16,tcp_two_process_loopback; tcp_two_process;,4542632,346776,346776,4542632,4889408,4889408,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,80,9.3258056640625,74.6064453125,86.14098066678011,13.857383143317145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:02:03.278797+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_COORD,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,3,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,57.800999999999995,635.2710000000001,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,683.596,16.094,699.69,16.094,15.267,724.4330000000002,16,128,1024,64,65536,16,16,tcp_two_process_loopback; tcp_two_process;,4542632,346776,346776,4542632,4889408,4889408,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,80,9.3258056640625,74.6064453125,86.14098066678011,13.857383143317145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:02:04.370659+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_COORD,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,4,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,63.877,629.725,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,676.782,16.019,692.801,16.019,15.442,725.063,16,128,1024,64,65536,16,16,tcp_two_process_loopback; tcp_two_process;,4542632,346776,346776,4542632,4889408,4889408,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,80,9.3258056640625,74.6064453125,86.14098066678011,13.857383143317145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:02:05.455957+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_COORD,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,5,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,62.019,635.382,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,682.566,16.209,698.7750000000001,16.209,15.453,729.0629999999999,16,128,1024,64,65536,16,16,tcp_two_process_loopback; tcp_two_process;,4542632,346776,346776,4542632,4889408,4889408,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,80,9.3258056640625,74.6064453125,86.14098066678011,13.857383143317145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:02:06.546935+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_COORD,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,6,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,61.636,631.2769999999999,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,678.4350000000001,16.357,694.7919999999999,16.357,15.401,724.6709999999998,16,128,1024,64,65536,16,16,tcp_two_process_loopback; tcp_two_process;,4542632,346776,346776,4542632,4889408,4889408,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,80,9.3258056640625,74.6064453125,86.14098066678011,13.857383143317145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:02:07.635030+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_COORD,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,7,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,62.118,634.8000000000001,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,682.06,16.208,698.268,16.208,15.331,728.4570000000001,16,128,1024,64,65536,16,16,tcp_two_process_loopback; tcp_two_process;,4542632,346776,346776,4542632,4889408,4889408,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,80,9.3258056640625,74.6064453125,86.14098066678011,13.857383143317145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:02:08.726943+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_COORD,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,8,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,61.475,635.5269999999999,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,682.747,16.236,698.9830000000001,16.236,15.357000000000001,728.5949999999999,16,128,1024,64,65536,16,16,tcp_two_process_loopback; tcp_two_process;,4542632,346776,346776,4542632,4889408,4889408,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,80,9.3258056640625,74.6064453125,86.14098066678011,13.857383143317145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:02:09.819059+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_COORD,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,9,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,60.736,632.454,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,679.557,15.953999999999999,695.511,15.953999999999999,15.28,724.4239999999999,16,128,1024,64,65536,16,16,tcp_two_process_loopback; tcp_two_process;,4542632,346776,346776,4542632,4889408,4889408,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,80,9.3258056640625,74.6064453125,86.14098066678011,13.857383143317145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:02:10.906675+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_VECTOR,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,16,-1,1,OK,measured,PASS,tcp-loopback,0,2,0,1,0,170.839,150.345,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,275.099,26.749,301.849,26.749,26.549,374.48199999999997,2,128,1024,64,65536,2,2,tcp_two_process_loopback; tcp_two_process;,16820968,137448,137448,16820968,16958416,16958416,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,144,16.172805786132812,129.3824462890625,99.13723074136169,0.8619201227284435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:02:11.623441+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_VECTOR,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,16,0,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,172.995,151.745,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,277.034,26.669,303.703,26.669,25.756,377.16499999999996,2,128,1024,64,65536,2,2,tcp_two_process_loopback; tcp_two_process;,16820968,137448,137448,16820968,16958416,16958416,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,144,16.172805786132812,129.3824462890625,99.13723074136169,0.8619201227284435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:02:12.343113+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_VECTOR,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,16,1,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,172.08,152.786,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,277.412,26.955,304.36600000000004,26.955,25.761,377.582,2,128,1024,64,65536,2,2,tcp_two_process_loopback; tcp_two_process;,16820968,137448,137448,16820968,16958416,16958416,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,144,16.172805786132812,129.3824462890625,99.13723074136169,0.8619201227284435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-23T09:02:13.064067+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,RM_VECTOR,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,16,2,0,OK,measured,PASS,tcp-loopback,0,2,0,1,0,172.75199999999998,151.797,0,0,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,included_in_expand_p0,included_in_expand_p1,277.571,26.689999999999998,304.261,26.689999999999998,25.775,377.01399999999995,2,128,1024,64,65536,2,2,tcp_two_process_loopback; tcp_two_process;,16820968,137448,137448,16820968,16958416,16958416,0,included_in_split_input_bytes,included_in_split_input_bytes,included_in_pprf_bytes,included_in_pprf_bytes,144,16.172805786132812,129.3824462890625,99.13723074136169,0.8619201227284435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
