timestamp,benchmark_source_commit,method,base_ot_mode,p,base_field_bits,base_coordinate_storage_bits,lambda,c,logN,N,t,domainSize,m,trial_index,warmup,status,data_source,correctness,pprf_instance_count,consumed_ot_count,base_ot_protocol_invocations,ot_generation_time_ms,ot_communication_bytes,pprf_only_time_ms,key_setup_wall_ms,pprf_setup_bytes,pprf_payload_bytes,total_comm_bytes,p0_peak_rss_bytes,p1_peak_rss_bytes,notes
2026-07-23T08:52:18.684637+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,7,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,138.96,138.96,113408,113408,113408,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:18.830679+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,8,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,140.486,140.486,113408,113408,113408,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:18.977740+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,9,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,139.276,139.276,113408,113408,113408,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:19.123228+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,-1,1,OK,measured,PASS,16,16,16,0.0,included_in_pprf_setup_bytes,965.788,965.788,677552,677552,677552,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:20.095409+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,0,0,OK,measured,PASS,16,16,16,0.0,included_in_pprf_setup_bytes,964.4979999999999,964.4979999999999,677552,677552,677552,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:21.066406+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,1,0,OK,measured,PASS,16,16,16,0.0,included_in_pprf_setup_bytes,965.4580000000001,965.4580000000001,677552,677552,677552,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:22.038369+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,2,0,OK,measured,PASS,16,16,16,0.0,included_in_pprf_setup_bytes,977.117,977.117,677552,677552,677552,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:23.022085+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,3,0,OK,measured,PASS,16,16,16,0.0,included_in_pprf_setup_bytes,959.823,959.823,677552,677552,677552,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:23.988422+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,4,0,OK,measured,PASS,16,16,16,0.0,included_in_pprf_setup_bytes,968.524,968.524,677552,677552,677552,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:24.963440+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,5,0,OK,measured,PASS,16,16,16,0.0,included_in_pprf_setup_bytes,956.8919999999999,956.8919999999999,677552,677552,677552,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:25.926918+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,6,0,OK,measured,PASS,16,16,16,0.0,included_in_pprf_setup_bytes,968.394,968.394,677552,677552,677552,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:26.901899+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,7,0,OK,measured,PASS,16,16,16,0.0,included_in_pprf_setup_bytes,963.799,963.799,677552,677552,677552,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:27.872289+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,8,0,OK,measured,PASS,16,16,16,0.0,included_in_pprf_setup_bytes,957.936,957.936,677552,677552,677552,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:28.836602+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,8,9,0,OK,measured,PASS,16,16,16,0.0,included_in_pprf_setup_bytes,964.902,964.902,677552,677552,677552,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:29.807861+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,16,-1,1,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,160.36800000000002,160.36800000000002,146176,146176,146176,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:29.976146+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,16,0,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,159.744,159.744,146176,146176,146176,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:30.143674+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,16,1,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,156.59,156.59,146176,146176,146176,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:30.307896+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,16,2,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,157.33700000000002,157.33700000000002,146176,146176,146176,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:30.472442+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,16,3,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,156.722,156.722,146176,146176,146176,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:30.636481+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,16,4,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,156.54399999999998,156.54399999999998,146176,146176,146176,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:30.800341+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,16,5,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,155.796,155.796,146176,146176,146176,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:30.963217+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,16,6,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,156.786,156.786,146176,146176,146176,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:31.126971+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,16,7,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,155.447,155.447,146176,146176,146176,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:31.289277+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,16,8,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,161.573,161.573,146176,146176,146176,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:31.457985+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,16,9,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,161.522,161.522,146176,146176,146176,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:31.627518+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,16,-1,1,OK,measured,PASS,32,32,32,0.0,included_in_pprf_setup_bytes,1911.557,1911.557,1355056,1355056,1355056,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:33.545589+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,16,0,0,OK,measured,PASS,32,32,32,0.0,included_in_pprf_setup_bytes,1936.689,1936.689,1355056,1355056,1355056,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:35.488836+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,16,1,0,OK,measured,PASS,32,32,32,0.0,included_in_pprf_setup_bytes,1929.055,1929.055,1355056,1355056,1355056,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:37.424487+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,16,2,0,OK,measured,PASS,32,32,32,0.0,included_in_pprf_setup_bytes,1925.297,1925.297,1355056,1355056,1355056,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:39.356253+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,16,3,0,OK,measured,PASS,32,32,32,0.0,included_in_pprf_setup_bytes,1914.693,1914.693,1355056,1355056,1355056,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:41.277506+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,16,4,0,OK,measured,PASS,32,32,32,0.0,included_in_pprf_setup_bytes,1931.4370000000001,1931.4370000000001,1355056,1355056,1355056,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:43.215543+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,16,5,0,OK,measured,PASS,32,32,32,0.0,included_in_pprf_setup_bytes,1911.375,1911.375,1355056,1355056,1355056,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:45.133557+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,16,6,0,OK,measured,PASS,32,32,32,0.0,included_in_pprf_setup_bytes,1930.03,1930.03,1355056,1355056,1355056,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:47.070244+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,16,7,0,OK,measured,PASS,32,32,32,0.0,included_in_pprf_setup_bytes,1932.318,1932.318,1355056,1355056,1355056,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:49.009058+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,16,8,0,OK,measured,PASS,32,32,32,0.0,included_in_pprf_setup_bytes,1938.5529999999999,1938.5529999999999,1355056,1355056,1355056,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:50.954045+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,16,9,0,OK,measured,PASS,32,32,32,0.0,included_in_pprf_setup_bytes,1920.02,1920.02,1355056,1355056,1355056,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:52.880685+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,32,-1,1,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,199.71800000000002,199.71800000000002,211712,211712,211712,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:53.090006+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,32,0,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,196.02100000000002,196.02100000000002,211712,211712,211712,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:53.295226+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,32,1,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,195.226,195.226,211712,211712,211712,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:53.499553+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,32,2,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,194.37699999999998,194.37699999999998,211712,211712,211712,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:53.703074+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,32,3,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,196.912,196.912,211712,211712,211712,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:53.909241+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,32,4,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,197.332,197.332,211712,211712,211712,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:54.115857+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,32,5,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,196.366,196.366,211712,211712,211712,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:54.321473+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,32,6,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,197.26399999999998,197.26399999999998,211712,211712,211712,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:54.528326+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,32,7,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,196.873,196.873,211712,211712,211712,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:54.734830+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,32,8,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,198.526,198.526,211712,211712,211712,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:54.944195+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,32,9,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,197.94500000000002,197.94500000000002,211712,211712,211712,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:55.151763+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,32,-1,1,OK,measured,PASS,64,64,64,0.0,included_in_pprf_setup_bytes,3823.057,3823.057,2710064,2710064,2710064,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:52:58.981398+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,32,0,0,OK,measured,PASS,64,64,64,0.0,included_in_pprf_setup_bytes,3846.8900000000003,3846.8900000000003,2710064,2710064,2710064,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:53:02.834442+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,32,1,0,OK,measured,PASS,64,64,64,0.0,included_in_pprf_setup_bytes,3892.55,3892.55,2710064,2710064,2710064,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:53:06.732876+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,32,2,0,OK,measured,PASS,64,64,64,0.0,included_in_pprf_setup_bytes,3834.1240000000003,3834.1240000000003,2710064,2710064,2710064,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:53:10.572762+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,32,3,0,OK,measured,PASS,64,64,64,0.0,included_in_pprf_setup_bytes,3821.582,3821.582,2710064,2710064,2710064,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:53:14.400097+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,32,4,0,OK,measured,PASS,64,64,64,0.0,included_in_pprf_setup_bytes,3813.622,3813.622,2710064,2710064,2710064,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:53:18.219681+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,32,5,0,OK,measured,PASS,64,64,64,0.0,included_in_pprf_setup_bytes,3814.3030000000003,3814.3030000000003,2710064,2710064,2710064,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:53:22.039882+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,32,6,0,OK,measured,PASS,64,64,64,0.0,included_in_pprf_setup_bytes,3856.4660000000003,3856.4660000000003,2710064,2710064,2710064,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:53:25.902316+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,32,7,0,OK,measured,PASS,64,64,64,0.0,included_in_pprf_setup_bytes,3897.915,3897.915,2710064,2710064,2710064,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:53:29.806272+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,32,8,0,OK,measured,PASS,64,64,64,0.0,included_in_pprf_setup_bytes,3851.505,3851.505,2710064,2710064,2710064,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:53:33.664042+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,16,65536,64,1024,32,9,0,OK,measured,PASS,64,64,64,0.0,included_in_pprf_setup_bytes,3829.52,3829.52,2710064,2710064,2710064,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:53:37.499535+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,18,262144,64,4096,8,-1,1,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,230.16500000000002,230.16500000000002,130304,130304,130304,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:53:37.739028+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,18,262144,64,4096,8,0,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,226.888,226.888,130304,130304,130304,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:53:37.974799+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,18,262144,64,4096,8,1,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,228.094,228.094,130304,130304,130304,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:53:38.211725+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,18,262144,64,4096,8,2,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,228.511,228.511,130304,130304,130304,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:53:38.449081+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,18,262144,64,4096,8,3,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,228.01399999999998,228.01399999999998,130304,130304,130304,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:53:38.686292+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,18,262144,64,4096,8,4,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,227.67499999999998,227.67499999999998,130304,130304,130304,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:53:38.922694+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,18,262144,64,4096,8,5,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,227.547,227.547,130304,130304,130304,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:53:39.159018+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,18,262144,64,4096,8,6,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,228.189,228.189,130304,130304,130304,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:53:39.396000+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,18,262144,64,4096,8,7,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,226.223,226.223,130304,130304,130304,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:53:39.631049+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,18,262144,64,4096,8,8,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,230.494,230.494,130304,130304,130304,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:53:39.870620+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,18,262144,64,4096,8,9,0,OK,measured,PASS,2,2,2,0.0,included_in_pprf_setup_bytes,229.39000000000001,229.39000000000001,130304,130304,130304,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:53:40.109013+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,18,262144,64,4096,8,-1,1,OK,measured,PASS,16,16,16,0.0,included_in_pprf_setup_bytes,1219.922,1219.922,812720,812720,812720,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:53:41.337108+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,18,262144,64,4096,8,0,0,OK,measured,PASS,16,16,16,0.0,included_in_pprf_setup_bytes,1225.111,1225.111,812720,812720,812720,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
2026-07-23T08:53:42.570440+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,INCLUDING_OT,2305843009213693951,61,64,128,2,18,262144,64,4096,8,1,0,OK,measured,PASS,16,16,16,0.0,included_in_pprf_setup_bytes,1249.609,1249.609,812720,812720,812720,76161024,76161024,C++ RegularPprf setup harness using DefaultBaseOT.
