method,logN,m,metric,count,median,mean,stddev,q25,q75,min,max
RM_VECTOR,14,8,total_comm_bytes,10,4308368.0,4308368.0,0.0,4308368.0,4308368.0,4308368.0,4308368.0
RM_VECTOR,14,8,bytes_per_rm_vole_coordinate,10,32.8702392578125,32.8702392578125,0.0,32.8702392578125,32.8702392578125,32.8702392578125,32.8702392578125
RM_VECTOR,14,8,bits_per_base_field_rank_one_entry,10,262.9619140625,262.9619140625,0.0,262.9619140625,262.9619140625,262.9619140625,262.9619140625
RM_VECTOR,14,16,total_comm_bytes,10,16941520.0,16941520.0,0.0,16941520.0,16941520.0,16941520.0,16941520.0
RM_VECTOR,14,16,bytes_per_rm_vole_coordinate,10,64.62677001953125,64.62677001953125,0.0,64.62677001953125,64.62677001953125,64.62677001953125,64.62677001953125
RM_VECTOR,14,16,bits_per_base_field_rank_one_entry,10,517.01416015625,517.01416015625,0.0,517.01416015625,517.01416015625,517.01416015625,517.01416015625
RM_VECTOR,14,32,total_comm_bytes,10,67373648.0,67373648.0,0.0,67373648.0,67373648.0,67373648.0,67373648.0
RM_VECTOR,14,32,bytes_per_rm_vole_coordinate,10,128.50503540039062,128.50503540039062,0.0,128.50503540039062,128.50503540039062,128.50503540039062,128.50503540039062
RM_VECTOR,14,32,bits_per_base_field_rank_one_entry,10,1028.040283203125,1028.040283203125,0.0,1028.040283203125,1028.040283203125,1028.040283203125,1028.040283203125
RM_VECTOR,16,8,total_comm_bytes,10,4325264.0,4325264.0,0.0,4325264.0,4325264.0,4325264.0,4325264.0
RM_VECTOR,16,8,bytes_per_rm_vole_coordinate,10,8.249786376953125,8.249786376953125,0.0,8.249786376953125,8.249786376953125,8.249786376953125,8.249786376953125
RM_VECTOR,16,8,bits_per_base_field_rank_one_entry,10,65.998291015625,65.998291015625,0.0,65.998291015625,65.998291015625,65.998291015625,65.998291015625
RM_VECTOR,16,16,total_comm_bytes,10,16958416.0,16958416.0,0.0,16958416.0,16958416.0,16958416.0,16958416.0
RM_VECTOR,16,16,bytes_per_rm_vole_coordinate,10,16.172805786132812,16.172805786132812,0.0,16.172805786132812,16.172805786132812,16.172805786132812,16.172805786132812
RM_VECTOR,16,16,bits_per_base_field_rank_one_entry,10,129.3824462890625,129.3824462890625,0.0,129.3824462890625,129.3824462890625,129.3824462890625,129.3824462890625
RM_VECTOR,16,32,total_comm_bytes,10,67390544.0,67390544.0,0.0,67390544.0,67390544.0,67390544.0,67390544.0
RM_VECTOR,16,32,bytes_per_rm_vole_coordinate,10,32.134315490722656,32.134315490722656,0.0,32.134315490722656,32.134315490722656,32.134315490722656,32.134315490722656
RM_VECTOR,16,32,bits_per_base_field_rank_one_entry,10,257.07452392578125,257.07452392578125,0.0,257.07452392578125,257.07452392578125,257.07452392578125,257.07452392578125
RM_VECTOR,18,8,total_comm_bytes,10,4342160.0,4342160.0,0.0,4342160.0,4342160.0,4342160.0,4342160.0
RM_VECTOR,18,8,bytes_per_rm_vole_coordinate,10,2.0705032348632812,2.0705032348632812,0.0,2.0705032348632812,2.0705032348632812,2.0705032348632812,2.0705032348632812
RM_VECTOR,18,8,bits_per_base_field_rank_one_entry,10,16.56402587890625,16.56402587890625,0.0,16.56402587890625,16.56402587890625,16.56402587890625,16.56402587890625
RM_VECTOR,18,16,total_comm_bytes,10,16975312.0,16975312.0,0.0,16975312.0,16975312.0,16975312.0,16975312.0
RM_VECTOR,18,16,bytes_per_rm_vole_coordinate,10,4.047229766845703,4.047229766845703,0.0,4.047229766845703,4.047229766845703,4.047229766845703,4.047229766845703
RM_VECTOR,18,16,bits_per_base_field_rank_one_entry,10,32.377838134765625,32.377838134765625,0.0,32.377838134765625,32.377838134765625,32.377838134765625,32.377838134765625
RM_VECTOR,18,32,total_comm_bytes,10,67407440.0,67407440.0,0.0,67407440.0,67407440.0,67407440.0,67407440.0
RM_VECTOR,18,32,bytes_per_rm_vole_coordinate,10,8.035593032836914,8.035593032836914,0.0,8.035593032836914,8.035593032836914,8.035593032836914,8.035593032836914
RM_VECTOR,18,32,bits_per_base_field_rank_one_entry,10,64.28474426269531,64.28474426269531,0.0,64.28474426269531,64.28474426269531,64.28474426269531,64.28474426269531
RM_VECTOR,20,8,total_comm_bytes,10,4359056.0,4359056.0,0.0,4359056.0,4359056.0,4359056.0,4359056.0
RM_VECTOR,20,8,bytes_per_rm_vole_coordinate,10,0.5196399688720703,0.5196399688720703,0.0,0.5196399688720703,0.5196399688720703,0.5196399688720703,0.5196399688720703
RM_VECTOR,20,8,bits_per_base_field_rank_one_entry,10,4.1571197509765625,4.1571197509765625,0.0,4.1571197509765625,4.1571197509765625,4.1571197509765625,4.1571197509765625
RM_VECTOR,20,16,total_comm_bytes,10,16992208.0,16992208.0,0.0,16992208.0,16992208.0,16992208.0,16992208.0
RM_VECTOR,20,16,bytes_per_rm_vole_coordinate,10,1.0128145217895508,1.0128145217895508,0.0,1.0128145217895508,1.0128145217895508,1.0128145217895508,1.0128145217895508
RM_VECTOR,20,16,bits_per_base_field_rank_one_entry,10,8.102516174316406,8.102516174316406,0.0,8.102516174316406,8.102516174316406,8.102516174316406,8.102516174316406
RM_VECTOR,20,32,total_comm_bytes,10,67424336.0,67424336.0,0.0,67424336.0,67424336.0,67424336.0,67424336.0
RM_VECTOR,20,32,bytes_per_rm_vole_coordinate,10,2.009401798248291,2.009401798248291,0.0,2.009401798248291,2.009401798248291,2.009401798248291,2.009401798248291
RM_VECTOR,20,32,bits_per_base_field_rank_one_entry,10,16.075214385986328,16.075214385986328,0.0,16.075214385986328,16.075214385986328,16.075214385986328,16.075214385986328
