timestamp,benchmark_source_commit,method,base_ot_mode,p,base_field_bits,base_coordinate_storage_bits,lambda,c,logN,N,t,domainSize,m,trial_index,warmup,status,data_source,correctness,pprf_instance_count,consumed_ot_count,base_ot_protocol_invocations,ot_generation_time_ms,ot_communication_bytes,pprf_only_time_ms,key_setup_wall_ms,pprf_setup_bytes,pprf_payload_bytes,total_comm_bytes,p0_peak_rss_bytes,p1_peak_rss_bytes,notes
2026-07-23T08:42:50.031125+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,PREPROCESSED_OT,2305843009213693951,61,64,128,2,12,4096,64,64,16,1,0,OK,measured,PASS,2,2,2,0.0,0,74.256,74.256,112384,112384,112384,76161024,76161024,PPRF ablation row excludes base-OT cost by accounting convention; current executable exposes integrated local setup timing only.
2026-07-23T08:42:50.109234+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,PREPROCESSED_OT,2305843009213693951,61,64,128,2,12,4096,64,64,16,2,0,OK,measured,PASS,2,2,2,0.0,0,73.27,73.27,112384,112384,112384,76161024,76161024,PPRF ablation row excludes base-OT cost by accounting convention; current executable exposes integrated local setup timing only.
2026-07-23T08:42:50.186270+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,PREPROCESSED_OT,2305843009213693951,61,64,128,2,12,4096,64,64,16,3,0,OK,measured,PASS,2,2,2,0.0,0,74.545,74.545,112384,112384,112384,76161024,76161024,PPRF ablation row excludes base-OT cost by accounting convention; current executable exposes integrated local setup timing only.
2026-07-23T08:42:50.264506+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,PREPROCESSED_OT,2305843009213693951,61,64,128,2,12,4096,64,64,16,4,0,OK,measured,PASS,2,2,2,0.0,0,73.504,73.504,112384,112384,112384,76161024,76161024,PPRF ablation row excludes base-OT cost by accounting convention; current executable exposes integrated local setup timing only.
2026-07-23T08:42:50.341715+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,PREPROCESSED_OT,2305843009213693951,61,64,128,2,12,4096,64,64,16,5,0,OK,measured,PASS,2,2,2,0.0,0,74.494,74.494,112384,112384,112384,76161024,76161024,PPRF ablation row excludes base-OT cost by accounting convention; current executable exposes integrated local setup timing only.
2026-07-23T08:42:50.419878+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,PREPROCESSED_OT,2305843009213693951,61,64,128,2,12,4096,64,64,16,6,0,OK,measured,PASS,2,2,2,0.0,0,74.334,74.334,112384,112384,112384,76161024,76161024,PPRF ablation row excludes base-OT cost by accounting convention; current executable exposes integrated local setup timing only.
2026-07-23T08:42:50.497906+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,PREPROCESSED_OT,2305843009213693951,61,64,128,2,12,4096,64,64,16,7,0,OK,measured,PASS,2,2,2,0.0,0,74.502,74.502,112384,112384,112384,76161024,76161024,PPRF ablation row excludes base-OT cost by accounting convention; current executable exposes integrated local setup timing only.
2026-07-23T08:42:50.576112+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,PREPROCESSED_OT,2305843009213693951,61,64,128,2,12,4096,64,64,16,8,0,OK,measured,PASS,2,2,2,0.0,0,73.56899999999999,73.56899999999999,112384,112384,112384,76161024,76161024,PPRF ablation row excludes base-OT cost by accounting convention; current executable exposes integrated local setup timing only.
2026-07-23T08:42:50.653431+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,VECTOR_PPRF,PREPROCESSED_OT,2305843009213693951,61,64,128,2,12,4096,64,64,16,9,0,OK,measured,PASS,2,2,2,0.0,0,74.751,74.751,112384,112384,112384,76161024,76161024,PPRF ablation row excludes base-OT cost by accounting convention; current executable exposes integrated local setup timing only.
2026-07-23T08:42:50.731856+00:00,b33a10fa7851ba0c3a26bea531ffb004f00d9365,COORDINATE_PPRF,PREPROCESSED_OT,2305843009213693951,61,64,128,2,12,4096,64,64,16,-1,1,OK,measured,PASS,32,32,32,0.0,0,1157.2579999999998,1157.2579999999998,814384,814384,814384,76161024,76161024,PPRF ablation row excludes base-OT cost by accounting convention; current executable exposes integrated local setup timing only.
