tag,status_token,method,encoder,logN,N,m,trial_index,warmup,requested_N,generated_N,code_size,base_field_wht_s,coordinate_wht_m_s,pointwise_ops_s,output_materialization_s,total_s,ns_per_rm_vole_coordinate,ns_per_base_field_matrix_entry,notes,timestamp,benchmark_source_commit,status,base_field_encoder_ms,coordinate_encoder_ms,pointwise_ops_ms,output_materialization_ms,total_ms
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,32,2,0,16384,16384,33232,0.002691,0.005954,0.000000,0.001740,0.010385,633.842092,19.807565,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:02.104061+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.691,5.954,0.0,1.74,10.385
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,32,3,0,16384,16384,33232,0.002773,0.005953,0.000000,0.001764,0.010490,640.286203,20.008944,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:02.104075+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.7729999999999997,5.953,0.0,1.764,10.489999999999998
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,32,4,0,16384,16384,33232,0.002728,0.005913,0.000000,0.001773,0.010414,635.612253,19.862883,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:02.104089+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.7279999999999998,5.913,0.0,1.7730000000000001,10.414
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,32,5,0,16384,16384,33232,0.002748,0.006009,0.000000,0.001767,0.010523,642.278650,20.071208,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:02.104103+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.748,6.0089999999999995,0.0,1.767,10.523
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,32,6,0,16384,16384,33232,0.002702,0.005914,0.000000,0.001742,0.010358,632.217592,19.756800,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:02.104116+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.702,5.914,0.0,1.742,10.357999999999999
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,32,7,0,16384,16384,33232,0.002696,0.005950,0.000000,0.001764,0.010411,635.419298,19.856853,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:02.104129+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.696,5.95,0.0,1.764,10.411
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,32,8,0,16384,16384,33232,0.002691,0.005901,0.000000,0.001742,0.010334,630.765385,19.711418,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:02.104141+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.691,5.901,0.0,1.742,10.334
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,14,16384,32,9,0,16384,16384,33232,0.002692,0.005907,0.000000,0.001750,0.010350,631.701596,19.740675,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:02.104154+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,2.692,5.907,0.0,1.75,10.35
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,8,0,1,65536,65536,65536,0.000605,0.004865,0.001587,0.000355,0.007412,113.102494,14.137812,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:02.751233+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.605,4.865,1.5870000000000002,0.355,7.412
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,8,0,0,65536,65536,65536,0.000595,0.004807,0.001622,0.000329,0.007353,112.198670,14.024834,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:02.751286+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.5950000000000001,4.8069999999999995,1.6219999999999999,0.32899999999999996,7.353
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,8,1,0,65536,65536,65536,0.000600,0.004845,0.001595,0.000316,0.007357,112.258910,14.032364,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:02.751301+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.6,4.845000000000001,1.595,0.316,7.357
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,8,2,0,65536,65536,65536,0.000591,0.004850,0.001649,0.000332,0.007423,113.262125,14.157766,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:02.751320+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.5910000000000001,4.8500000000000005,1.649,0.332,7.423
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,8,3,0,65536,65536,65536,0.000590,0.004869,0.001598,0.000332,0.007389,112.747252,14.093406,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:02.751333+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.5900000000000001,4.869,1.598,0.332,7.388999999999999
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,8,4,0,65536,65536,65536,0.000598,0.004830,0.001587,0.000341,0.007357,112.255464,14.031933,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:02.751349+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.598,4.83,1.5870000000000002,0.34099999999999997,7.357
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,8,5,0,65536,65536,65536,0.000616,0.004902,0.001607,0.000342,0.007467,113.942001,14.242750,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:02.751363+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.616,4.902,1.607,0.342,7.467
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,8,6,0,65536,65536,65536,0.000598,0.004790,0.001600,0.000333,0.007322,111.729626,13.966203,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:02.751376+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.598,4.79,1.6,0.333,7.322
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,8,7,0,65536,65536,65536,0.000589,0.004828,0.001607,0.000316,0.007340,111.993501,13.999188,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:02.751392+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.589,4.827999999999999,1.607,0.316,7.34
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,8,8,0,65536,65536,65536,0.000597,0.004798,0.001586,0.000324,0.007306,111.477554,13.934694,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:02.751405+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.597,4.798,1.5859999999999999,0.324,7.306
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,8,9,0,65536,65536,65536,0.000595,0.004808,0.001599,0.000328,0.007330,111.846376,13.980797,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:02.751419+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.5950000000000001,4.808,1.599,0.328,7.33
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,16,65536,8,0,1,65536,65536,131440,0.010710,0.025214,0.000000,0.001468,0.037393,570.565263,71.320658,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:02.751434+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,10.71,25.214,0.0,1.468,37.393
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,16,65536,8,0,0,65536,65536,131440,0.010722,0.025240,0.000000,0.001511,0.037473,571.786835,71.473354,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:02.751446+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,10.722000000000001,25.24,0.0,1.511,37.473
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,16,65536,8,1,0,65536,65536,131440,0.010726,0.025564,0.000000,0.001537,0.037827,577.194477,72.149310,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:02.751461+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,10.725999999999999,25.564,0.0,1.537,37.827
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,16,65536,8,2,0,65536,65536,131440,0.010748,0.025098,0.000000,0.001465,0.037311,569.318189,71.164774,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:02.751473+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,10.748000000000001,25.098,0.0,1.4649999999999999,37.311
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,16,65536,8,3,0,65536,65536,131440,0.010787,0.026305,0.000000,0.002024,0.039116,596.857014,74.607127,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:02.751500+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,10.786999999999999,26.305,0.0,2.024,39.116
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,16,65536,8,4,0,65536,65536,131440,0.010814,0.025394,0.000000,0.001529,0.037738,575.839415,71.979927,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:02.751518+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,10.814,25.394,0.0,1.529,37.738
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,16,65536,8,5,0,65536,65536,131440,0.010734,0.024916,0.000000,0.001445,0.037096,566.038267,70.754783,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:02.751532+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,10.734,24.916,0.0,1.445,37.096
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,16,65536,8,6,0,65536,65536,131440,0.010696,0.024680,0.000000,0.001443,0.036820,561.822112,70.227764,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:02.751549+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,10.696000000000002,24.68,0.0,1.443,36.82
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,16,65536,8,7,0,65536,65536,131440,0.010910,0.024735,0.000000,0.001434,0.037080,565.788788,70.723599,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:02.751561+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,10.91,24.735,0.0,1.434,37.08
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,16,65536,8,8,0,65536,65536,131440,0.010706,0.024955,0.000000,0.001449,0.037111,566.262983,70.782873,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:02.751573+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,10.706,24.955000000000002,0.0,1.449,37.111
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,16,65536,8,9,0,65536,65536,131440,0.010793,0.024788,0.000000,0.001429,0.037011,564.739139,70.592392,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:02.751588+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,10.793000000000001,24.788,0.0,1.4289999999999998,37.011
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,16,0,1,65536,65536,65536,0.000613,0.009822,0.003162,0.000740,0.014338,218.773103,13.673319,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:03.858540+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.6130000000000001,9.822,3.162,0.74,14.338
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,16,0,0,65536,65536,65536,0.000596,0.009759,0.003205,0.000822,0.014383,219.462571,13.716411,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:03.858609+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.596,9.759,3.205,0.8220000000000001,14.383
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,16,1,0,65536,65536,65536,0.000586,0.009823,0.003190,0.000706,0.014305,218.284271,13.642767,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:03.858625+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.5860000000000001,9.823,3.19,0.7060000000000001,14.305
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,16,2,0,65536,65536,65536,0.000609,0.009736,0.003193,0.000697,0.014236,217.217270,13.576079,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:03.858641+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.609,9.736,3.193,0.6970000000000001,14.236
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,16,3,0,65536,65536,65536,0.000585,0.009802,0.003195,0.000703,0.014286,217.983015,13.623938,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:03.858655+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.585,9.802,3.195,0.703,14.286
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,16,4,0,65536,65536,65536,0.000595,0.009862,0.003230,0.000715,0.014403,219.767394,13.735462,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:03.858667+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.5950000000000001,9.862,3.23,0.7150000000000001,14.402999999999999
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,16,5,0,65536,65536,65536,0.000593,0.009770,0.003194,0.000694,0.014251,217.457185,13.591074,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:03.858682+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.593,9.77,3.194,0.694,14.251
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,16,6,0,65536,65536,65536,0.000618,0.009750,0.003199,0.000869,0.014437,220.293579,13.768349,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:03.858694+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.618,9.75,3.199,0.869,14.437
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,16,7,0,65536,65536,65536,0.000585,0.009939,0.003217,0.000698,0.014440,220.338016,13.771126,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:03.858709+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.585,9.939,3.2169999999999996,0.6980000000000001,14.44
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,16,8,0,65536,65536,65536,0.000585,0.009860,0.003224,0.000744,0.014414,219.939317,13.746207,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:03.858725+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.585,9.860000000000001,3.2239999999999998,0.744,14.414
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,16,9,0,65536,65536,65536,0.000584,0.009803,0.003200,0.000717,0.014304,218.267012,13.641688,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:03.858741+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.584,9.802999999999999,3.2,0.717,14.304
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,16,65536,16,0,1,65536,65536,131440,0.010955,0.043938,0.000000,0.004536,0.059430,906.830948,56.676934,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:03.858757+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,10.955,43.937999999999995,0.0,4.5360000000000005,59.43
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,16,65536,16,0,0,65536,65536,131440,0.010871,0.043687,0.000000,0.004279,0.058838,897.799758,56.112485,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:03.858770+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,10.871,43.687,0.0,4.279,58.838
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,16,65536,16,1,0,65536,65536,131440,0.010745,0.043041,0.000000,0.004112,0.057899,883.463635,55.216477,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:03.858784+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,10.745,43.041000000000004,0.0,4.112,57.899
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,16,65536,16,2,0,65536,65536,131440,0.010758,0.043140,0.000000,0.004280,0.058179,887.745045,55.484065,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:03.858796+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,10.758000000000001,43.14,0.0,4.28,58.179
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,16,65536,16,3,0,65536,65536,131440,0.010715,0.046093,0.000000,0.005060,0.061868,944.033467,59.002092,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:03.858814+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,10.715,46.093,0.0,5.0600000000000005,61.868
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,16,65536,16,4,0,65536,65536,131440,0.010810,0.043746,0.000000,0.004550,0.059106,901.892733,56.368296,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:03.858826+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,10.81,43.746,0.0,4.55,59.106
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,16,65536,16,5,0,65536,65536,131440,0.010754,0.043903,0.000000,0.004611,0.059270,904.385743,56.524109,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:03.858841+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,10.754,43.903,0.0,4.611,59.27
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,16,65536,16,6,0,65536,65536,131440,0.010760,0.043487,0.000000,0.004404,0.058652,894.953274,55.934580,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:03.858856+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,10.76,43.486999999999995,0.0,4.404,58.652
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,16,65536,16,7,0,65536,65536,131440,0.010763,0.043076,0.000000,0.004189,0.058028,885.441096,55.340069,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:03.858868+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,10.763,43.076,0.0,4.189,58.028000000000006
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,16,65536,16,8,0,65536,65536,131440,0.010760,0.043074,0.000000,0.004123,0.057958,884.373030,55.273314,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:03.858883+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,10.76,43.074,0.0,4.123,57.958000000000006
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,16,65536,16,9,0,65536,65536,131440,0.010756,0.043220,0.000000,0.004191,0.058168,887.566962,55.472935,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:03.858898+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,10.756,43.22,0.0,4.191000000000001,58.168
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,32,0,1,65536,65536,65536,0.000606,0.019416,0.006416,0.001843,0.028281,431.537202,13.485538,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:05.550564+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.606,19.416,6.4159999999999995,1.843,28.281
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,32,0,0,65536,65536,65536,0.000601,0.019400,0.006405,0.001744,0.028151,429.554824,13.423588,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:05.550626+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.601,19.400000000000002,6.405,1.7440000000000002,28.151
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,32,1,0,65536,65536,65536,0.000617,0.019682,0.006386,0.001819,0.028505,434.955801,13.592369,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:05.550647+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.617,19.682000000000002,6.386,1.8190000000000002,28.505
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,32,2,0,65536,65536,65536,0.000586,0.019665,0.006355,0.001741,0.028348,432.551396,13.517231,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:05.550664+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.5860000000000001,19.665,6.355,1.7409999999999999,28.348000000000003
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,32,3,0,65536,65536,65536,0.000589,0.019505,0.006361,0.001929,0.028383,433.091245,13.534101,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:05.550677+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.589,19.505000000000003,6.361000000000001,1.929,28.383
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,32,4,0,65536,65536,65536,0.000588,0.019600,0.006382,0.001828,0.028398,433.322889,13.541340,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:05.550692+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.588,19.599999999999998,6.382,1.828,28.398
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,32,5,0,65536,65536,65536,0.000590,0.019481,0.006383,0.001690,0.028144,429.448612,13.420269,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:05.550705+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.5900000000000001,19.480999999999998,6.383,1.6900000000000002,28.144
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,32,6,0,65536,65536,65536,0.000598,0.019427,0.006364,0.001754,0.028143,429.433733,13.419804,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:05.550719+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.598,19.427,6.364,1.754,28.143
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,32,7,0,65536,65536,65536,0.000629,0.019466,0.006426,0.001734,0.028256,431.154547,13.473580,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:05.550733+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.629,19.466,6.426,1.734,28.256
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,32,8,0,65536,65536,65536,0.000597,0.019448,0.006393,0.001711,0.028149,429.512191,13.422256,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:05.550746+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.597,19.448,6.393000000000001,1.711,28.149
ENCODER_ONLY_BENCH,PASS,WHT_ENCODER,WHT,16,65536,32,9,0,65536,65536,65536,0.000589,0.019437,0.006346,0.001762,0.028135,429.308457,13.415889,encoder_only; no_PPRF_setup; no_base_correlations; base_field_WHT_plus_m_coordinate_WHTs,2026-07-26T07:46:05.550762+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,0.589,19.437,6.346,1.7619999999999998,28.135
ENCODER_ONLY_BENCH,PASS,EXCONV7X24_ENCODER,ExConv7x24,16,65536,32,0,1,65536,65536,131440,0.010742,0.031401,0.000000,0.013448,0.055591,848.257812,26.508057,encoder_only; no_PPRF_setup; no_base_correlations; silent_sVOLE_ExConv7x24_parameters,2026-07-26T07:46:05.550778+00:00,56a80d12dc147c6f4d9452798d88f387cd1c778b,OK,10.741999999999999,31.401,0.0,13.448,55.591
